Time	R_planet	M_planet	T_surf	T_magma	T_eqm	T_skin	F_int	F_atm	F_net	F_olr	F_sct	F_ins	gravity	Phi_global	RF_depth	M_core	M_mantle	M_mantle_solid	M_mantle_liquid	R_star	age_star	z_obs	transit_depth	contrast_ratio	esc_rate_total	M_atm	P_surf	atm_kg_per_mol	H2O_mol_atm	H2O_mol_solid	H2O_mol_liquid	H2O_mol_total	H2O_kg_atm	H2O_kg_solid	H2O_kg_liquid	H2O_kg_total	H2O_vmr	H2O_bar	CO2_mol_atm	CO2_mol_solid	CO2_mol_liquid	CO2_mol_total	CO2_kg_atm	CO2_kg_solid	CO2_kg_liquid	CO2_kg_total	CO2_vmr	CO2_bar	H2_mol_atm	H2_mol_solid	H2_mol_liquid	H2_mol_total	H2_kg_atm	H2_kg_solid	H2_kg_liquid	H2_kg_total	H2_vmr	H2_bar	CH4_mol_atm	CH4_mol_solid	CH4_mol_liquid	CH4_mol_total	CH4_kg_atm	CH4_kg_solid	CH4_kg_liquid	CH4_kg_total	CH4_vmr	CH4_bar	CO_mol_atm	CO_mol_solid	CO_mol_liquid	CO_mol_total	CO_kg_atm	CO_kg_solid	CO_kg_liquid	CO_kg_total	CO_vmr	CO_bar	N2_mol_atm	N2_mol_solid	N2_mol_liquid	N2_mol_total	N2_kg_atm	N2_kg_solid	N2_kg_liquid	N2_kg_total	N2_vmr	N2_bar	S2_mol_atm	S2_mol_solid	S2_mol_liquid	S2_mol_total	S2_kg_atm	S2_kg_solid	S2_kg_liquid	S2_kg_total	S2_vmr	S2_bar	SO2_mol_atm	SO2_mol_solid	SO2_mol_liquid	SO2_mol_total	SO2_kg_atm	SO2_kg_solid	SO2_kg_liquid	SO2_kg_total	SO2_vmr	SO2_bar	H_kg_atm	H_kg_solid	H_kg_liquid	H_kg_total	O_kg_atm	O_kg_solid	O_kg_liquid	O_kg_total	C_kg_atm	C_kg_solid	C_kg_liquid	C_kg_total	N_kg_atm	N_kg_solid	N_kg_liquid	N_kg_total	S_kg_atm	S_kg_solid	S_kg_liquid	S_kg_total	H/O_atm	H/C_atm	H/N_atm	H/S_atm	O/C_atm	O/N_atm	O/S_atm	C/N_atm	C/S_atm	N/S_atm
9.579490e+05	6.335439e+06	5.972000e+24	1.965854e+03	1.966391e+03	2.798201e+02	2.352997e+02	1.117196e+02	1.073848e+02	4.334785e+00	3.104776e+02	2.867004e+01	1.030063e+03	9.930493e+00	7.428475e-01	4.500000e-01	1.903021e+24	4.135019e+24	1.063330e+24	3.071688e+24	6.166154e+08	1.009579e+08	6.751913e+06	1.199016e-04	6.706993e-10	0.000000e+00	2.705761e+20	5.327195e+01	1.801528e-02	1.501926e+22	0.000000e+00	6.521037e+23	6.671230e+23	2.705761e+20	0.000000e+00	1.174783e+22	1.201841e+22	1.000000e+00	5.327195e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.027882e+19	0.000000e+00	1.314641e+21	1.344920e+21	2.402931e+20	0.000000e+00	1.043301e+22	1.067330e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	0.000000e+00	0.000000e+00	3.414194e+48	0.000000e+00	0.000000e+00	2.709509e+49	0.000000e+00	0.000000e+00	0.000000e+00
1.004400e+06	6.335439e+06	5.972000e+24	1.960900e+03	1.961418e+03	2.798207e+02	2.353002e+02	1.073848e+02	1.036009e+02	3.783882e+00	3.066568e+02	2.870906e+01	1.030073e+03	9.930493e+00	7.343970e-01	4.500000e-01	1.903021e+24	4.135019e+24	1.098273e+24	3.036745e+24	6.166172e+08	1.010044e+08	6.751101e+06	1.198720e-04	6.630547e-10	0.000000e+00	2.765571e+20	5.444948e+01	1.801528e-02	1.535125e+22	0.000000e+00	6.517717e+23	6.671230e+23	2.765571e+20	0.000000e+00	1.174185e+22	1.201841e+22	1.000000e+00	5.444948e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.094812e+19	0.000000e+00	1.313972e+21	1.344920e+21	2.456047e+20	0.000000e+00	1.042770e+22	1.067330e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	0.000000e+00	0.000000e+00	3.414194e+48	0.000000e+00	0.000000e+00	2.709509e+49	0.000000e+00	0.000000e+00	0.000000e+00
1.055497e+06	6.335439e+06	5.972000e+24	1.955627e+03	1.956124e+03	2.798214e+02	2.353008e+02	1.036009e+02	9.949449e+01	4.106407e+00	3.025110e+02	2.875090e+01	1.030083e+03	9.930493e+00	7.254287e-01	4.500000e-01	1.903021e+24	4.135019e+24	1.135357e+24	2.999661e+24	6.166192e+08	1.010555e+08	6.750642e+06	1.198550e-04	6.548446e-10	0.000000e+00	2.831207e+20	5.574173e+01	1.801528e-02	1.571559e+22	0.000000e+00	6.514074e+23	6.671230e+23	2.831207e+20	0.000000e+00	1.173529e+22	1.201841e+22	1.000000e+00	5.574173e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.168262e+19	0.000000e+00	1.313237e+21	1.344920e+21	2.514337e+20	0.000000e+00	1.042187e+22	1.067330e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	0.000000e+00	0.000000e+00	3.414194e+48	0.000000e+00	0.000000e+00	2.709509e+49	0.000000e+00	0.000000e+00	0.000000e+00
1.111704e+06	6.335439e+06	5.972000e+24	1.950048e+03	1.950526e+03	2.798222e+02	2.353015e+02	9.949449e+01	9.560635e+01	3.888138e+00	2.985809e+02	2.879544e+01	1.030095e+03	9.930493e+00	7.159544e-01	4.500000e-01	1.903021e+24	4.135019e+24	1.174534e+24	2.960485e+24	6.166213e+08	1.011117e+08	6.750045e+06	1.198329e-04	6.470419e-10	0.000000e+00	2.903076e+20	5.715669e+01	1.801528e-02	1.611452e+22	0.000000e+00	6.510084e+23	6.671230e+23	2.903076e+20	0.000000e+00	1.172810e+22	1.201841e+22	1.000000e+00	5.715669e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.248688e+19	0.000000e+00	1.312433e+21	1.344920e+21	2.578162e+20	0.000000e+00	1.041548e+22	1.067330e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	0.000000e+00	0.000000e+00	3.414194e+48	0.000000e+00	0.000000e+00	2.709509e+49	0.000000e+00	0.000000e+00	0.000000e+00
1.173532e+06	6.335439e+06	5.972000e+24	1.944146e+03	1.944606e+03	2.798231e+02	2.353022e+02	9.560635e+01	9.199048e+01	3.615875e+00	2.949205e+02	2.884282e+01	1.030108e+03	9.930493e+00	7.059396e-01	4.500000e-01	1.903021e+24	4.135019e+24	1.215945e+24	2.919073e+24	6.166237e+08	1.011735e+08	6.749376e+06	1.198083e-04	6.397661e-10	0.000000e+00	2.982012e+20	5.871078e+01	1.801528e-02	1.655268e+22	0.000000e+00	6.505703e+23	6.671230e+23	2.982012e+20	0.000000e+00	1.172021e+22	1.201841e+22	1.000000e+00	5.871078e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.337020e+19	0.000000e+00	1.311550e+21	1.344920e+21	2.648263e+20	0.000000e+00	1.040847e+22	1.067330e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	0.000000e+00	0.000000e+00	3.414194e+48	0.000000e+00	0.000000e+00	2.709509e+49	0.000000e+00	0.000000e+00	0.000000e+00
1.241543e+06	6.335439e+06	5.972000e+24	1.937896e+03	1.938338e+03	2.798241e+02	2.353031e+02	9.199048e+01	8.857158e+01	3.418900e+00	2.914543e+02	2.889339e+01	1.030122e+03	9.930493e+00	6.953398e-01	4.500000e-01	1.903021e+24	4.135019e+24	1.259776e+24	2.875243e+24	6.166263e+08	1.012415e+08	6.748600e+06	1.197797e-04	6.328625e-10	0.000000e+00	3.069058e+20	6.042457e+01	1.801528e-02	1.703586e+22	0.000000e+00	6.500871e+23	6.671230e+23	3.069058e+20	0.000000e+00	1.171150e+22	1.201841e+22	1.000000e+00	6.042457e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.434430e+19	0.000000e+00	1.310576e+21	1.344920e+21	2.725567e+20	0.000000e+00	1.040074e+22	1.067330e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	0.000000e+00	0.000000e+00	3.414194e+48	0.000000e+00	0.000000e+00	2.709509e+49	0.000000e+00	0.000000e+00	0.000000e+00
1.316356e+06	6.335439e+06	5.972000e+24	1.931272e+03	1.931697e+03	2.798251e+02	2.353039e+02	8.857158e+01	8.501352e+01	3.558060e+00	2.878455e+02	2.894761e+01	1.030138e+03	9.930493e+00	6.841128e-01	4.500000e-01	1.903021e+24	4.135019e+24	1.306200e+24	2.828819e+24	6.166292e+08	1.013164e+08	6.748407e+06	1.197718e-04	6.257950e-10	0.000000e+00	3.165404e+20	6.232143e+01	1.801528e-02	1.757066e+22	0.000000e+00	6.495523e+23	6.671230e+23	3.165404e+20	0.000000e+00	1.170187e+22	1.201841e+22	1.000000e+00	6.232143e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.542245e+19	0.000000e+00	1.309497e+21	1.344920e+21	2.811130e+20	0.000000e+00	1.039219e+22	1.067330e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	0.000000e+00	0.000000e+00	3.414194e+48	0.000000e+00	0.000000e+00	2.709509e+49	0.000000e+00	0.000000e+00	0.000000e+00
1.398651e+06	6.335439e+06	5.972000e+24	1.924272e+03	1.924683e+03	2.798263e+02	2.353049e+02	8.501352e+01	8.207474e+01	2.938782e+00	2.848528e+02	2.900529e+01	1.030155e+03	9.930493e+00	6.722588e-01	4.500000e-01	1.903021e+24	4.135019e+24	1.355216e+24	2.779803e+24	6.166323e+08	1.013987e+08	6.747622e+06	1.197427e-04	6.198426e-10	0.000000e+00	3.272048e+20	6.442105e+01	1.801528e-02	1.816262e+22	0.000000e+00	6.489603e+23	6.671230e+23	3.272048e+20	0.000000e+00	1.169120e+22	1.201841e+22	1.000000e+00	6.442105e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.661585e+19	0.000000e+00	1.308304e+21	1.344920e+21	2.905838e+20	0.000000e+00	1.038272e+22	1.067330e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	0.000000e+00	0.000000e+00	3.414194e+48	0.000000e+00	0.000000e+00	2.709509e+49	0.000000e+00	0.000000e+00	0.000000e+00
1.489176e+06	6.335439e+06	5.972000e+24	1.916833e+03	1.917230e+03	2.798276e+02	2.353060e+02	8.207474e+01	7.940230e+01	2.672440e+00	2.821227e+02	2.906724e+01	1.030174e+03	9.930493e+00	6.596697e-01	4.500000e-01	1.903021e+24	4.135019e+24	1.407272e+24	2.727747e+24	6.166358e+08	1.014892e+08	6.746984e+06	1.197187e-04	6.144458e-10	0.000000e+00	3.391204e+20	6.676702e+01	1.801528e-02	1.882404e+22	0.000000e+00	6.482989e+23	6.671230e+23	3.391204e+20	0.000000e+00	1.167929e+22	1.201841e+22	1.000000e+00	6.676702e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.794927e+19	0.000000e+00	1.306971e+21	1.344920e+21	3.011659e+20	0.000000e+00	1.037213e+22	1.067330e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	0.000000e+00	0.000000e+00	3.414194e+48	0.000000e+00	0.000000e+00	2.709509e+49	0.000000e+00	0.000000e+00	0.000000e+00
1.588754e+06	6.335439e+06	5.972000e+24	1.908911e+03	1.909296e+03	2.798290e+02	2.353072e+02	7.940230e+01	7.689738e+01	2.504913e+00	2.795557e+02	2.913409e+01	1.030195e+03	9.930493e+00	6.462721e-01	4.500000e-01	1.903021e+24	4.135019e+24	1.462671e+24	2.672347e+24	6.166396e+08	1.015888e+08	6.746560e+06	1.197021e-04	6.094203e-10	0.000000e+00	3.525165e+20	6.940448e+01	1.801528e-02	1.956764e+22	0.000000e+00	6.475553e+23	6.671230e+23	3.525165e+20	0.000000e+00	1.166589e+22	1.201841e+22	1.000000e+00	6.940448e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.944836e+19	0.000000e+00	1.305472e+21	1.344920e+21	3.130627e+20	0.000000e+00	1.036024e+22	1.067330e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	0.000000e+00	0.000000e+00	3.414194e+48	0.000000e+00	0.000000e+00	2.709509e+49	0.000000e+00	0.000000e+00	0.000000e+00
1.698290e+06	6.335439e+06	5.972000e+24	1.900463e+03	1.900840e+03	2.798305e+02	2.353085e+02	7.689738e+01	7.534203e+01	1.555351e+00	2.779335e+02	2.920603e+01	1.030218e+03	9.930493e+00	6.319991e-01	4.500000e-01	1.903021e+24	4.135019e+24	1.521691e+24	2.613328e+24	6.166438e+08	1.016983e+08	6.745149e+06	1.196505e-04	6.060927e-10	0.000000e+00	3.676622e+20	7.238640e+01	1.801528e-02	2.040836e+22	0.000000e+00	6.467146e+23	6.671230e+23	3.676622e+20	0.000000e+00	1.165074e+22	1.201841e+22	1.000000e+00	7.238640e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.114324e+19	0.000000e+00	1.303777e+21	1.344920e+21	3.265133e+20	0.000000e+00	1.034679e+22	1.067330e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	0.000000e+00	0.000000e+00	3.414194e+48	0.000000e+00	0.000000e+00	2.709509e+49	0.000000e+00	0.000000e+00	0.000000e+00
