# Abundances determined using atmosphere_builder
C   0
H   31.801347554042348
He  0
N   0
O   31.47279734350599
P   0
S   28.676947923922018
Si  30.694999230089056
Ti  26.499426221147054
V   0
Cl  0
K   28.85360717418229
Na  30.06899982690954
Mg  29.482578606353957
F   0
Ca  25.795332129519444
Fe  29.657322795383532
Al  27.1257453156854
e-  0
