# Abundances determined using atmosphere_builder
C   30.58362173456905
H   30.004773369697578
He  0
N   31.373370556787318
O   31.729850555584076
P   0
S   31.249390000419456
Si  28.716453076392717
Ti  25.012624787345935
V   0
Cl  0
K   27.143142562675635
Na  28.355374288363866
Mg  27.649875337500063
F   0
Ca  24.0295512103789
Fe  27.85341762483461
Al  25.39755723662016
e-  0
