# Abundances determined using atmosphere_builder
C   31.47672116511036
H   31.34705849513083
He  0
N   31.014460659235077
O   31.54506468311504
P   0
S   26.17977931433365
Si  30.262026470655755
Ti  25.23293979701561
V   0
Cl  0
K   28.119421444901644
Na  29.35323093868048
Mg  29.067218389823825
F   0
Ca  25.185917592775198
Fe  29.27534741158016
Al  26.267229114754063
e-  0
