# Abundances determined using atmosphere_builder
C   0
H   31.415500595827954
He  0
N   0
O   31.586762847633047
P   0
S   30.36727239016704
Si  31.02145581470374
Ti  27.095009856290496
V   0
Cl  0
K   29.972314335124544
Na  31.243149268117797
Mg  30.05250035505527
F   0
Ca  25.920817024480304
Fe  30.468851016678002
Al  26.931272365449683
e-  0
