# Abundances determined using atmosphere_builder
C   30.538561999082344
H   31.732869964147646
He  0
N   30.287894686529288
O   31.437787692772293
P   0
S   26.536225938762605
Si  31.011998416211703
Ti  26.40019448145818
V   0
Cl  0
K   28.933236294924495
Na  30.14961337808371
Mg  29.745521155782722
F   0
Ca  26.023284746089036
Fe  29.90620455581912
Al  27.279942656841097
e-  0
