# Abundances determined using atmosphere_builder
C   30.74883443041596
H   31.88881698536694
He  0
N   30.366848681948692
O   31.06679852922906
P   0
S   27.280704342684714
Si  30.406080611550255
Ti  25.22052156264018
V   0
Cl  0
K   27.853387303597856
Na  29.070613391118275
Mg  29.11232562734658
F   0
Ca  25.36948449689978
Fe  29.265020394073936
Al  26.697960924222688
e-  0
