# Abundances determined using atmosphere_builder
C   0
H   31.324913368209135
He  0
N   0
O   31.778580830766657
P   0
S   0
Si  30.954388154203254
Ti  27.31896906259245
V   0
Cl  0
K   29.602930990545055
Na  30.83376011689077
Mg  29.933381368434677
F   0
Ca  26.180278298942184
Fe  30.236428265635425
Al  27.46422675618927
e-  0
