2.0		4.2270e-10
4.0		6.8950e-10
6.0		2.1650e-09
8.0		1.6840e-09
10.0	9.3660e-10
12.0	4.1000e-10
14.0	3.5530e-10
16.0	4.2950e-09
18.0	3.8420e-09
20.0	2.6090e-09
22.0	1.5890e-09
24.0	1.4620e-09
26.0	2.2310e-09
28.0	1.4890e-09
30.0	1.0900e-09
30.38	4.0630e-07
32.0	1.0390e-09
34.0	9.7930e-10
36.0	2.2700e-10
36.81	3.9720e-08
38.0	2.1540e-10
40.0	2.9230e-10
42.0	3.6170e-10
44.0	3.4560e-10
46.0	6.3860e-10
48.0	2.4870e-10
49.93	3.2310e-10
50.0	3.0110e-10
52.0	3.7940e-10
54.0	3.6560e-10
55.45	2.8520e-08
56.0	3.3720e-10
58.0	3.2570e-10
58.47	5.3490e-08
60.0	2.1440e-10
60.94	1.4620e-08
62.0	1.0430e-10
62.53	1.1050e-10
62.97	4.7160e-08
64.0	1.0640e-10
66.0	1.3140e-10
68.0	1.2760e-10
70.0	6.5440e-10
72.0	9.0510e-11
74.0	8.8100e-11
76.0	4.4900e-10
76.46	5.1790e-09
77.04	6.2450e-09
78.0	4.3760e-10
79.02	1.9870e-08
80.0	6.8610e-10
82.0	9.2140e-10
83.42	9.1620e-10
84.0	8.5540e-10
86.0	2.0150e-09
88.0	1.9700e-09
90.0	1.8830e-09
92.0	1.7040e-09
92.31	1.8080e-09
93.34	1.7880e-09
93.78	1.7800e-09
94.0	1.4910e-09
94.97	1.7580e-09
96.0	7.2920e-10
97.25	7.2690e-10
97.7	1.2080e-07
98.0	6.7840e-10
99.1	1.0850e-09
100.0	1.0100e-09
102.0	1.4040e-09
102.6	8.4560e-08
103.5	4.8380e-09
106.0	3.7030e-09
111.0	4.9660e-09
115.5	4.5530e-09
119.0	4.7040e-09
121.0	1.0110e-08
121.6	5.4080e-06
125.0	2.5110e-09
130.0	3.5590e-09
135.0	5.1580e-09
140.0	4.7550e-09
145.0	5.3730e-09
150.0	8.0810e-09
155.0	1.6600e-08
160.0	1.7870e-08
165.0	3.2410e-08
170.0	5.5590e-08
175.0	1.0400e-07
180.0	1.7700e-07
185.0	2.1130e-07
190.0	3.3140e-07
195.0	4.8550e-07
200.0	6.8680e-07
205.0	9.9490e-07
210.0	2.2190e-06
215.0	3.2970e-06
220.0	4.2560e-06
225.0	5.0160e-06
230.0	4.8060e-06
235.0	4.4550e-06
240.0	4.8040e-06
245.0	5.4590e-06
250.0	4.9120e-06
255.0	6.5200e-06
257.5	1.1080e-05
262.5	1.4650e-05
267.5	2.3770e-05
272.5	2.1180e-05
277.5	1.7410e-05
282.5	2.2380e-05
287.5	3.4710e-05
292.5	5.4260e-05
297.5	4.9930e-05
302.5	5.1190e-05
307.5	6.1610e-05
312.5	6.6540e-05
317.5	7.0460e-05
322.5	7.8520e-05
327.5	9.0650e-05
332.5	9.4390e-05
337.5	9.4160e-05
342.5	9.4750e-05
347.5	9.4420e-05
352.5	9.8780e-05
357.5	9.6640e-05
362.5	1.0190e-04
367.5	1.1460e-04
372.5	1.0990e-04
377.5	1.0949e-04
382.5	1.0395e-04
387.5	1.0261e-04
392.5	1.0332e-04
397.5	1.2878e-04
402.5	1.6632e-04
410.0	1.7329e-04
420.0	1.7667e-04
430.0	1.6259e-04
440.0	1.8254e-04
450.0	2.0073e-04
460.0	2.0195e-04
470.0	2.0020e-04
480.0	1.9934e-04
490.0	1.9131e-04
500.0	1.9106e-04
510.0	1.8773e-04
520.0	1.7963e-04
530.0	1.8590e-04
540.0	1.8249e-04
550.0	1.8134e-04
560.0	1.7743e-04
570.0	1.7917e-04
580.0	1.8152e-04
590.0	1.7714e-04
600.0	1.7421e-04
610.0	1.7074e-04
620.0	1.6769e-04
630.0	1.6349e-04
640.0	1.6095e-04
650.0	1.5396e-04
660.0	1.5254e-04
670.0	1.5350e-04
680.0	1.5097e-04
690.0	1.4567e-04
700.0	1.5203e-04
710.0	1.3882e-04
720.0	1.3472e-04
730.0	1.3235e-04
740.0	1.2791e-04
750.0	1.2622e-04
760.0	1.2301e-04
770.0	1.1861e-04
780.0	1.1736e-04
790.0	1.1488e-04
800.0	1.1198e-04
810.0	1.0903e-04
820.0	1.0648e-04
830.0	1.0328e-04
840.0	1.0040e-04
850.0	9.5940e-05
866.5	9.6939e-05
926.5	8.7183e-05
999.0	7.6216e-05
1053.0	6.7353e-05
1100.0	6.0667e-05
1166.5	5.2740e-05
1255.0	4.4231e-05
1369.0	3.6129e-05
1498.0	2.9403e-05
1626.5	2.3659e-05
1775.0	1.7529e-05
1941.0	1.2089e-05
2111.5	9.0710e-06
2342.0	6.8345e-06
2570.5	5.1117e-06
2790.0	4.0000e-06
3079.5	2.8119e-06
3408.0	1.7751e-06
3793.5	1.1755e-06
4091.0	8.8272e-07
4358.5	3.1367e-06
