#############################################################################################################
Grid name:                escape_grid_4_params_Pxuv_a_epsilon_fO2
Total number of cases:    525
phi_crit:                 0.005
----------------------------------------------------------
 Grid Parameters
----------------------------------------------------------
"Redox state  : [-6, -4, -2, 0, 2, 4, 6]"
"Pxuv         : [1e-05, 0.0001, 0.001, 0.01, 0.1]"
"efficiency   : [0.1, 0.3, 0.5, 0.7, 1.0]"
"semimajoraxis: [0.1, 1.0, 1.5]"
----------------------------------------------------------
This file contains the following columns:
| Case number | Status | esc_rate_total | Phi_global | P_surf | atm_kg_per_mol | solidification_time |
#############################################################################################################

105,'25 Error (died)',6897345.0,0.9963418,364.8108,0.007849838,nan
106,'10 Completed (solidified)',61868.34,0.004920619,519.053,0.005027163,2521499.0
107,'25 Error (died)',16013430.0,0.8297413,55.24699,0.01343596,nan
108,'10 Completed (solidified)',185578.3,0.004857488,516.9909,0.005025465,2500237.0
109,'10 Completed (solidified)',27177.56,0.004922003,519.3047,0.005026381,1647717.0
110,'25 Error (died)',25649530.0,0.5948271,26.11658,0.01487996,nan
111,'10 Completed (solidified)',136075.4,0.004902185,519.1891,0.005028432,1646688.0
112,'10 Completed (solidified)',81713.31,0.00495737,518.7098,0.00502597,1646206.0
113,'10 Completed (solidified)',309366.6,0.004764858,515.578,0.005025519,2502079.0
114,'25 Error (died)',35836060.0,0.6016311,25.46377,0.01514743,nan
115,'10 Completed (solidified)',190521.7,0.004856817,517.678,0.005025357,1644973.0
116,'25 Error (died)',51271660.0,0.6456139,27.11219,0.01547038,nan
117,'10 Completed (solidified)',433139.3,0.00487856,514.2132,0.005026031,2498875.0
118,'10 Completed (solidified)',272113.4,0.00491518,518.1378,0.00502852,1645396.0
119,'25 Error (died)',6475586.0,0.9969941,384.3886,0.007769235,nan
120,'10 Completed (solidified)',59801.57,0.004850063,518.4074,0.005025206,2505176.0
121,'10 Completed (solidified)',619260.7,0.004926559,512.2339,0.00502672,2489488.0
122,'10 Completed (solidified)',26486.14,0.004914318,519.0187,0.005025572,1646116.0
123,'10 Completed (solidified)',179368.0,0.004810605,516.9916,0.005025229,2504555.0
124,'25 Error (died)',15957080.0,0.9089323,80.449,0.01204281,nan
125,'10 Completed (solidified)',79336.75,0.00478303,518.4546,0.005024975,1643316.0
126,'10 Completed (solidified)',185059.7,0.004916501,518.1162,0.005026554,1644506.0
127,'10 Completed (solidified)',132203.3,0.004921325,518.5798,0.005026685,1646051.0
128,'25 Error (died)',34686270.0,0.599228,25.41568,0.0151188,nan
129,'25 Error (died)',24801250.0,0.5441033,22.83689,0.0147991,nan
130,'10 Completed (solidified)',418442.4,0.004801294,514.2764,0.005025613,2488914.0
131,'25 Error (died)',49732510.0,0.6484737,27.48453,0.0154303,nan
132,'10 Completed (solidified)',299032.6,0.004901987,515.7688,0.005025969,2501291.0
133,'10 Completed (solidified)',597881.7,0.004841836,512.2841,0.005026088,2483515.0
134,'10 Completed (solidified)',264584.0,0.004843391,517.0946,0.005025364,1644180.0
135,'10 Completed (solidified)',57877.69,0.004796431,518.3761,0.005024988,2512241.0
136,'10 Completed (solidified)',173418.9,0.004913228,517.4552,0.005026502,2510491.0
137,'25 Error (died)',6081025.0,0.9975954,406.8123,0.007685172,nan
138,'10 Completed (solidified)',128884.3,0.004925041,518.27,0.005025773,1646205.0
139,'10 Completed (solidified)',25758.27,0.004926754,519.0519,0.005025668,1645437.0
140,'25 Error (died)',24314510.0,0.7533137,39.87145,0.01462918,nan
141,'25 Error (died)',15599180.0,0.9340547,96.40169,0.01133938,nan
142,'25 Error (died)',33627120.0,0.5949858,25.23905,0.01509008,nan
143,'10 Completed (solidified)',292053.7,0.02410516,522.4857,0.005075257,nan
144,'10 Completed (solidified)',77240.91,0.00489782,519.2741,0.00502737,1646995.0
145,'10 Completed (solidified)',407769.2,0.01564291,519.1554,0.005056173,nan
146,'25 Error (died)',55821450.0,0.9789547,176.2164,0.009350899,nan
147,'10 Completed (solidified)',582761.0,0.01755161,517.5473,0.005060446,nan
148,'14 Completed (net flux is small)',6281748.0,1.0,636.8511,0.01322981,nan
149,'10 Completed (solidified)',180291.2,0.006135706,518.6227,0.005029766,nan
150,'10 Completed (solidified)',257541.1,0.006126987,518.0101,0.005029759,nan
151,'14 Completed (net flux is small)',18845240.0,1.0,636.8509,0.01322981,nan
152,'10 Completed (solidified)',27041.72,0.01037476,686.702,0.006289473,nan
153,'10 Completed (solidified)',55685.81,0.38437,644.5419,0.00889913,nan
154,'14 Completed (net flux is small)',31408740.0,1.0,636.8508,0.01322981,nan
155,'10 Completed (solidified)',81048.36,0.005861142,682.7729,0.006263289,nan
156,'10 Completed (solidified)',280813.5,0.3475405,637.5932,0.00861631,nan
157,'10 Completed (solidified)',166864.2,0.3969359,638.5655,0.009033908,nan
158,'14 Completed (net flux is small)',62817480.0,1.0,636.8504,0.01322982,nan
159,'10 Completed (solidified)',135192.7,0.01036147,684.415,0.006290697,nan
160,'14 Completed (net flux is small)',43972230.0,1.0,636.8506,0.01322981,nan
161,'14 Completed (net flux is small)',6042665.0,1.0,636.8511,0.01322981,nan
162,'10 Completed (solidified)',189040.1,0.005055634,678.6399,0.006258278,nan
163,'14 Completed (net flux is small)',18127990.0,1.0,636.8509,0.01322981,nan
164,'10 Completed (solidified)',395637.8,0.332262,633.5866,0.008507002,nan
165,'10 Completed (solidified)',554388.0,0.3913497,622.0559,0.009056996,nan
166,'10 Completed (solidified)',79104.78,0.01319483,688.5267,0.006309024,nan
167,'10 Completed (solidified)',270083.2,0.004921809,675.4297,0.006256703,4290414.0
168,'10 Completed (solidified)',272855.3,0.4007522,633.9868,0.009088741,nan
169,'10 Completed (solidified)',26369.98,0.01323288,689.7768,0.006308739,nan
170,'10 Completed (solidified)',54692.88,0.3845082,644.5896,0.008900205,nan
171,'10 Completed (solidified)',184542.0,0.01037768,683.4735,0.006291594,nan
172,'10 Completed (solidified)',164123.2,0.3825995,640.1841,0.008903312,nan
173,'14 Completed (net flux is small)',30213320.0,1.0,636.8508,0.01322981,nan
174,'14 Completed (net flux is small)',60426640.0,1.0,636.8504,0.01322982,nan
175,'10 Completed (solidified)',547575.7,0.3681032,623.6001,0.008846591,nan
176,'10 Completed (solidified)',263480.7,0.01252051,687.5644,0.006311978,nan
177,'10 Completed (solidified)',53725.34,0.3846744,644.6369,0.00890154,nan
178,'14 Completed (net flux is small)',5808209.0,1.0,636.8511,0.01322981,nan
179,'10 Completed (solidified)',25692.14,0.005025768,681.6201,0.006255753,nan
180,'10 Completed (solidified)',131773.3,0.004987555,678.9673,0.006256275,4288583.0
181,'10 Completed (solidified)',77095.74,0.005801611,682.2432,0.006262239,nan
182,'14 Completed (net flux is small)',42298650.0,1.0,636.8506,0.01322981,nan
183,'14 Completed (net flux is small)',29041040.0,1.0,636.8508,0.01322981,nan
184,'10 Completed (solidified)',380679.6,0.4032842,628.9052,0.009133277,nan
185,'10 Completed (solidified)',128646.4,0.0134422,690.7813,0.006315699,nan
186,'14 Completed (net flux is small)',17424630.0,1.0,636.851,0.01322981,nan
187,'14 Completed (net flux is small)',40657460.0,1.0,636.8507,0.01322981,nan
188,'10 Completed (solidified)',161000.1,0.3991163,638.6232,0.009052969,nan
189,'10 Completed (solidified)',266613.7,0.4271393,632.1903,0.009335179,nan
190,'10 Completed (solidified)',373988.4,0.4080462,628.7416,0.009176319,nan
191,'14 Completed (net flux is small)',58082080.0,1.0,636.8504,0.01322982,nan
192,'10 Completed (solidified)',179958.5,0.004987525,681.2592,0.00626107,4299265.0
193,'10 Completed (solidified)',556326.2,0.1823797,640.8081,0.007397363,nan
194,'14 Completed (net flux is small)',5595403.0,1.0,636.8511,0.01322981,nan
195,'10 Completed (solidified)',256968.7,0.004873672,675.1354,0.00625585,4289756.0
196,'14 Completed (net flux is small)',16786210.0,1.0,636.851,0.01322981,nan
197,'14 Completed (net flux is small)',27977010.0,1.0,636.8508,0.01322981,nan
198,'10 Completed (solidified)',25074.75,0.004976974,684.2236,0.00625874,4294860.0
199,'10 Completed (solidified)',52367.77,0.434725,640.1217,0.009366958,nan
200,'10 Completed (solidified)',125479.9,0.0115051,688.8879,0.00630266,nan
201,'10 Completed (solidified)',158169.5,0.3850745,639.9072,0.008924851,nan
202,'10 Completed (solidified)',75186.66,0.005767616,681.7204,0.006261382,nan
203,'14 Completed (net flux is small)',39167820.0,1.0,636.8507,0.01322981,nan
204,'10 Completed (solidified)',262141.8,0.4241077,632.3915,0.009305825,nan
205,'14 Completed (net flux is small)',55954020.0,1.0,636.8505,0.01322982,nan
206,'10 Completed (solidified)',366153.2,0.4303609,627.9795,0.009384989,nan
207,'10 Completed (solidified)',250565.6,0.005067891,677.3555,0.006259366,nan
208,'14 Completed (net flux is small)',16182240.0,1.0,636.851,0.01322981,nan
209,'14 Completed (net flux is small)',5394078.0,1.0,636.8511,0.01322981,nan
210,'10 Completed (solidified)',73440.89,0.00497839,682.449,0.006258441,4303131.0
211,'10 Completed (solidified)',175412.3,0.005079951,679.1054,0.006258687,nan
212,'10 Completed (solidified)',51834.59,0.3845291,644.6932,0.008899971,nan
213,'10 Completed (solidified)',155430.6,0.3852281,640.0167,0.008925816,nan
214,'10 Completed (solidified)',122392.8,0.004965597,681.2767,0.006258839,4297686.0
215,'14 Completed (net flux is small)',26970390.0,1.0,636.8508,0.01322981,nan
216,'10 Completed (solidified)',530225.3,0.3445829,625.6743,0.008637771,nan
217,'10 Completed (solidified)',259066.5,0.3856322,635.4155,0.008948891,nan
218,'10 Completed (solidified)',361189.0,0.4027936,629.564,0.009125634,nan
219,'10 Completed (solidified)',171339.4,0.005821539,680.374,0.006263793,nan
220,'10 Completed (solidified)',24471.09,0.005058587,682.0418,0.006256397,nan
221,'14 Completed (net flux is small)',37758550.0,1.0,636.8507,0.01322981,nan
222,'10 Completed (solidified)',524649.4,0.2922852,629.895,0.008203519,nan
223,'14 Completed (net flux is small)',15721650.0,1.0,582.7718,0.02587928,nan
224,'10 Completed (solidified)',156203.1,0.05088213,1401.212,0.01309585,nan
225,'10 Completed (solidified)',52043.62,0.04162354,1447.181,0.01294707,nan
226,'10 Completed (solidified)',69723.02,0.004951518,1575.044,0.01255496,3633089.0
227,'14 Completed (net flux is small)',53940780.0,1.0,636.8505,0.01322982,nan
228,'10 Completed (solidified)',261741.6,0.02323777,1493.604,0.01269353,nan
229,'10 Completed (solidified)',244681.8,0.005070807,677.4687,0.006259382,nan
230,'14 Completed (net flux is small)',5240551.0,1.0,582.7719,0.02587928,nan
231,'10 Completed (solidified)',23226.79,0.00501055,1569.826,0.01256699,nan
232,'14 Completed (net flux is small)',26202750.0,1.0,582.7716,0.02587929,nan
233,'10 Completed (solidified)',116160.5,0.00485124,1563.958,0.01257545,3635707.0
234,'14 Completed (net flux is small)',36683860.0,1.0,582.7715,0.02587929,nan
235,'14 Completed (net flux is small)',52405510.0,1.0,582.7714,0.02587929,nan
236,'10 Completed (solidified)',162725.2,0.004973301,1563.589,0.01257149,3632383.0
237,'10 Completed (solidified)',22959.32,0.01200644,1559.69,0.01256556,nan
238,'10 Completed (solidified)',51705.73,0.02638209,1503.474,0.01273755,nan
239,'10 Completed (solidified)',366921.4,0.02297497,1481.911,0.01270009,nan
240,'10 Completed (solidified)',153902.0,0.05059475,1404.908,0.01306375,nan
241,'10 Completed (solidified)',520848.7,0.04461905,1385.468,0.01300435,nan
242,'14 Completed (net flux is small)',5146293.0,1.0,582.7719,0.02587928,nan
243,'10 Completed (solidified)',114630.3,0.004948322,1571.296,0.01255976,3640022.0
244,'10 Completed (solidified)',232420.1,0.004943558,1568.48,0.01255806,3634708.0
245,'14 Completed (net flux is small)',36024050.0,1.0,582.7715,0.02587929,nan
246,'14 Completed (net flux is small)',15438880.0,1.0,582.7718,0.02587928,nan
247,'14 Completed (net flux is small)',25731460.0,1.0,582.7717,0.02587929,nan
248,'10 Completed (solidified)',257551.2,0.0421414,1422.653,0.01296354,nan
249,'10 Completed (solidified)',354774.1,0.08814272,1249.201,0.01377559,nan
250,'10 Completed (solidified)',68755.91,0.006081422,1564.007,0.01256302,nan
251,'14 Completed (net flux is small)',51462930.0,1.0,582.7714,0.02587929,nan
252,'10 Completed (solidified)',229344.7,0.004968161,1560.732,0.01257309,3636471.0
253,'14 Completed (net flux is small)',5050936.0,1.0,582.7719,0.02587928,nan
254,'10 Completed (solidified)',511876.7,0.05052878,1364.796,0.0130893,nan
255,'10 Completed (solidified)',22597.26,0.007453225,1563.109,0.01256143,nan
256,'14 Completed (net flux is small)',15152810.0,1.0,582.7718,0.02587928,nan
257,'10 Completed (solidified)',160620.2,0.006012471,1570.154,0.01254376,nan
258,'10 Completed (solidified)',50904.05,0.02656554,1503.327,0.01273731,nan
259,'10 Completed (solidified)',112948.8,0.00613185,1562.824,0.01256223,nan
260,'10 Completed (solidified)',152620.3,0.02935881,1480.806,0.01278314,nan
261,'14 Completed (net flux is small)',35356550.0,1.0,582.7715,0.02587929,nan
262,'10 Completed (solidified)',67782.53,0.004953192,1573.52,0.01255811,3639848.0
263,'14 Completed (net flux is small)',25254680.0,1.0,582.7717,0.02587929,nan
264,'10 Completed (solidified)',252486.2,0.05704363,1369.792,0.01317493,nan
265,'10 Completed (solidified)',356575.6,0.02308456,1482.762,0.01269699,nan
266,'10 Completed (solidified)',158177.4,0.004936716,1563.117,0.01257309,3634941.0
267,'10 Completed (solidified)',225916.1,0.007409788,1553.335,0.01256891,nan
268,'14 Completed (net flux is small)',50509360.0,1.0,582.7714,0.02587929,nan
269,'10 Completed (solidified)',150709.3,0.02749152,1490.478,0.01274194,nan
270,'14 Completed (net flux is small)',4958205.0,1.0,582.7719,0.02587928,nan
271,'10 Completed (solidified)',66794.62,0.006168411,1565.098,0.0125602,nan
272,'10 Completed (solidified)',50066.37,0.04227327,1445.685,0.01295002,nan
273,'10 Completed (solidified)',250031.4,0.04562959,1410.568,0.01301204,nan
274,'10 Completed (solidified)',22268.19,0.004942285,1575.23,0.01255778,3638922.0
275,'10 Completed (solidified)',351095.1,0.03019367,1456.184,0.01279586,nan
276,'14 Completed (net flux is small)',14874620.0,1.0,582.7718,0.02587928,nan
