age,lum
8.420289e-01,1.879317e+00
8.737154e-01,1.883649e+00
9.054031e-01,1.892344e+00
9.370915e-01,1.896706e+00
9.687796e-01,1.905461e+00
1.000470e+00,1.909853e+00
1.032160e+00,1.918669e+00
1.063839e+00,1.923092e+00
1.095529e+00,1.931968e+00
1.127221e+00,1.936422e+00
1.158911e+00,1.945360e+00
1.190600e+00,1.949845e+00
1.222281e+00,1.958845e+00
1.253970e+00,1.967886e+00
1.285660e+00,1.972423e+00
1.317349e+00,1.981527e+00
1.349041e+00,1.986095e+00
1.380731e+00,1.995262e+00
1.412411e+00,2.004472e+00
1.444099e+00,2.009093e+00
1.475791e+00,2.018366e+00
1.507482e+00,2.027683e+00
1.539171e+00,2.032357e+00
1.570851e+00,2.041738e+00
1.602540e+00,2.051162e+00
1.634229e+00,2.055891e+00
1.665919e+00,2.065380e+00
1.697610e+00,2.074914e+00
1.729291e+00,2.084491e+00
1.760978e+00,2.089296e+00
1.792669e+00,2.098940e+00
1.824362e+00,2.108628e+00
1.856051e+00,2.113489e+00
1.887731e+00,2.123244e+00
1.919420e+00,2.133045e+00
1.951111e+00,2.142891e+00
1.982800e+00,2.147830e+00
2.014489e+00,2.157744e+00
2.046171e+00,2.167704e+00
2.077859e+00,2.177710e+00
2.109551e+00,2.187762e+00
2.141238e+00,2.192805e+00
2.172931e+00,2.202926e+00
2.204621e+00,2.213095e+00
2.236300e+00,2.223310e+00
2.267989e+00,2.233572e+00
2.299678e+00,2.238721e+00
2.331369e+00,2.249055e+00
2.363061e+00,2.259436e+00
2.394738e+00,2.269865e+00
2.426431e+00,2.280342e+00
2.458120e+00,2.285599e+00
2.489809e+00,2.296149e+00
2.521500e+00,2.306747e+00
2.553177e+00,2.317395e+00
2.584872e+00,2.328091e+00
2.616562e+00,2.338837e+00
2.648250e+00,2.349633e+00
2.679940e+00,2.360478e+00
2.711621e+00,2.371374e+00
2.743311e+00,2.382319e+00
2.775000e+00,2.393316e+00
2.806687e+00,2.398833e+00
2.838383e+00,2.409905e+00
2.870067e+00,2.421029e+00
2.901750e+00,2.426610e+00
2.933439e+00,2.437811e+00
2.965132e+00,2.449063e+00
2.996822e+00,2.454709e+00
3.028510e+00,2.466039e+00
3.060187e+00,2.471724e+00
3.091883e+00,2.483133e+00
3.123568e+00,2.488857e+00
3.155259e+00,2.494595e+00
3.186948e+00,2.511886e+00
3.218630e+00,2.517677e+00
3.250319e+00,2.523481e+00
3.282011e+00,2.523481e+00
3.311029e+00,2.546830e+00
3.335209e+00,2.564484e+00
3.364232e+00,2.576321e+00
3.395909e+00,2.582260e+00
3.427599e+00,2.582260e+00
3.459290e+00,2.588213e+00
3.490977e+00,2.594179e+00
3.522670e+00,2.594179e+00
3.554357e+00,2.600160e+00
3.586039e+00,2.606154e+00
3.612451e+00,2.612161e+00
3.644140e+00,2.618183e+00
3.675826e+00,2.624219e+00
3.707507e+00,2.624219e+00
3.736827e+00,2.630268e+00
3.761248e+00,2.636331e+00
3.781612e+00,2.660725e+00
3.806028e+00,2.666859e+00
3.835341e+00,2.666859e+00
3.866099e+00,2.673006e+00
3.894754e+00,2.673006e+00
3.921462e+00,2.673006e+00
3.946426e+00,2.679168e+00
3.969840e+00,2.679168e+00
3.991866e+00,2.679168e+00
4.012629e+00,2.679168e+00
4.032237e+00,2.685344e+00
4.050811e+00,2.685344e+00
4.068422e+00,2.685344e+00
4.085141e+00,2.691535e+00
4.101049e+00,2.691535e+00
4.116215e+00,2.691535e+00
4.130656e+00,2.691535e+00
4.144432e+00,2.697739e+00
4.157584e+00,2.697739e+00
4.170153e+00,2.697739e+00
4.182183e+00,2.703958e+00
4.193697e+00,2.703958e+00
4.204787e+00,2.703958e+00
4.215431e+00,2.710192e+00
4.225635e+00,2.710192e+00
4.235464e+00,2.710192e+00
4.244895e+00,2.716439e+00
4.253976e+00,2.716439e+00
4.262742e+00,2.716439e+00
4.271171e+00,2.722701e+00
4.279303e+00,2.722701e+00
4.287133e+00,2.722701e+00
4.294702e+00,2.728978e+00
4.301996e+00,2.728978e+00
4.309055e+00,2.735269e+00
4.315866e+00,2.735269e+00
4.322450e+00,2.735269e+00
4.328825e+00,2.741574e+00
4.334979e+00,2.741574e+00
4.340942e+00,2.741574e+00
4.346693e+00,2.747894e+00
4.352252e+00,2.747894e+00
4.357616e+00,2.754229e+00
4.362827e+00,2.754229e+00
4.367863e+00,2.760578e+00
4.372733e+00,2.766942e+00
4.377448e+00,2.766942e+00
4.382016e+00,2.773320e+00
4.386448e+00,2.773320e+00
4.390743e+00,2.779713e+00
4.394890e+00,2.779713e+00
4.398919e+00,2.786121e+00
4.402821e+00,2.786121e+00
4.406604e+00,2.792544e+00
4.410248e+00,2.798981e+00
4.413804e+00,2.798981e+00
4.417230e+00,2.805434e+00
4.420557e+00,2.811901e+00
4.423795e+00,2.811901e+00
4.426923e+00,2.818383e+00
4.429952e+00,2.824880e+00
4.432901e+00,2.824880e+00
4.435749e+00,2.831392e+00
4.438528e+00,2.837919e+00
4.441217e+00,2.837919e+00
4.443826e+00,2.844461e+00
4.446364e+00,2.851018e+00
4.448832e+00,2.851018e+00
4.451219e+00,2.857591e+00
4.453536e+00,2.864178e+00
4.455793e+00,2.870781e+00
4.457979e+00,2.877398e+00
4.460104e+00,2.884032e+00
4.462159e+00,2.890680e+00
4.464152e+00,2.890680e+00
4.466085e+00,2.897344e+00
4.467967e+00,2.904023e+00
4.469799e+00,2.910717e+00
4.471570e+00,2.917427e+00
4.473289e+00,2.917427e+00
4.474958e+00,2.924152e+00
4.476587e+00,2.930893e+00
4.478164e+00,2.937650e+00
4.479680e+00,2.944422e+00
4.481155e+00,2.951209e+00
4.482600e+00,2.958012e+00
4.484004e+00,2.964831e+00
