age,lum
1.674268e-01,3.689776e+00
1.956082e-01,3.706807e+00
2.272961e-01,3.723917e+00
2.589840e-01,3.741106e+00
2.906719e-01,3.758374e+00
3.223599e-01,3.775722e+00
3.540479e-01,3.793150e+00
3.857358e-01,3.801894e+00
4.174236e-01,3.819443e+00
4.491134e-01,3.837072e+00
4.808006e-01,3.854784e+00
5.124895e-01,3.872576e+00
5.441768e-01,3.881504e+00
5.758654e-01,3.899420e+00
6.075528e-01,3.917419e+00
6.392416e-01,3.935501e+00
6.709297e-01,3.953666e+00
7.026176e-01,3.971915e+00
7.343042e-01,3.990249e+00
7.659934e-01,4.008667e+00
7.976805e-01,4.017908e+00
8.293694e-01,4.036454e+00
8.610572e-01,4.055085e+00
8.927462e-01,4.073803e+00
9.244342e-01,4.092607e+00
9.561213e-01,4.111497e+00
9.878090e-01,4.130475e+00
1.019499e+00,4.149540e+00
1.051189e+00,4.168694e+00
1.082869e+00,4.178304e+00
1.114559e+00,4.197590e+00
1.146249e+00,4.216965e+00
1.177940e+00,4.236430e+00
1.209631e+00,4.265795e+00
1.241309e+00,4.285485e+00
1.272999e+00,4.305266e+00
1.304689e+00,4.325138e+00
1.336380e+00,4.345102e+00
1.368069e+00,4.375221e+00
1.399761e+00,4.395416e+00
1.431440e+00,4.425884e+00
1.463130e+00,4.456562e+00
1.494820e+00,4.477133e+00
1.526511e+00,4.508167e+00
1.558199e+00,4.539416e+00
1.589879e+00,4.560369e+00
1.621571e+00,4.581419e+00
1.653259e+00,4.602566e+00
1.684950e+00,4.623810e+00
1.716639e+00,4.634469e+00
1.748320e+00,4.655861e+00
1.780008e+00,4.666594e+00
1.811699e+00,4.688134e+00
1.843389e+00,4.698941e+00
1.875081e+00,4.709773e+00
1.901481e+00,4.720630e+00
1.929479e+00,4.764310e+00
1.952810e+00,4.786301e+00
1.980811e+00,4.797334e+00
2.010750e+00,4.808393e+00
2.038689e+00,4.819478e+00
2.064719e+00,4.830588e+00
2.089080e+00,4.841724e+00
2.111932e+00,4.852885e+00
2.133448e+00,4.852885e+00
2.153758e+00,4.864072e+00
2.172971e+00,4.864072e+00
2.191190e+00,4.875285e+00
2.208488e+00,4.875285e+00
2.224959e+00,4.875285e+00
2.240629e+00,4.886524e+00
2.255568e+00,4.886524e+00
2.269818e+00,4.886524e+00
2.283432e+00,4.886524e+00
2.296461e+00,4.886524e+00
2.308953e+00,4.897788e+00
2.320908e+00,4.897788e+00
2.332400e+00,4.897788e+00
2.343441e+00,4.897788e+00
2.354052e+00,4.897788e+00
2.364259e+00,4.897788e+00
2.374089e+00,4.909079e+00
2.383570e+00,4.909079e+00
2.392688e+00,4.909079e+00
2.401458e+00,4.909079e+00
2.409922e+00,4.909079e+00
2.418071e+00,4.909079e+00
2.425940e+00,4.909079e+00
2.433537e+00,4.909079e+00
2.440872e+00,4.920395e+00
2.447953e+00,4.920395e+00
2.454799e+00,4.920395e+00
2.461427e+00,4.920395e+00
2.467851e+00,4.920395e+00
2.474059e+00,4.920395e+00
2.480070e+00,4.931738e+00
2.485891e+00,4.931738e+00
2.491552e+00,4.931738e+00
2.497020e+00,4.931738e+00
2.502332e+00,4.931738e+00
2.507477e+00,4.943107e+00
2.512471e+00,4.943107e+00
2.517318e+00,4.943107e+00
2.522029e+00,4.943107e+00
2.526597e+00,4.954502e+00
2.531040e+00,4.954502e+00
2.535362e+00,4.954502e+00
2.539540e+00,4.954502e+00
2.543589e+00,4.965923e+00
2.547522e+00,4.965923e+00
2.551332e+00,4.965923e+00
2.555030e+00,4.977371e+00
2.558621e+00,4.977371e+00
2.562100e+00,4.977371e+00
2.565482e+00,4.977371e+00
2.568769e+00,4.988845e+00
2.571959e+00,4.988845e+00
2.575052e+00,5.000345e+00
2.578072e+00,5.000345e+00
2.580988e+00,5.000345e+00
2.583842e+00,5.011872e+00
2.586598e+00,5.011872e+00
2.589292e+00,5.023426e+00
2.591899e+00,5.023426e+00
2.594448e+00,5.023426e+00
2.596923e+00,5.035006e+00
2.599327e+00,5.035006e+00
2.601669e+00,5.046613e+00
2.603952e+00,5.046613e+00
2.606172e+00,5.058247e+00
2.608333e+00,5.058247e+00
2.610430e+00,5.069907e+00
2.612480e+00,5.069907e+00
2.614472e+00,5.081594e+00
2.616411e+00,5.081594e+00
2.618298e+00,5.093309e+00
2.620137e+00,5.093309e+00
2.621942e+00,5.105050e+00
2.623693e+00,5.105050e+00
2.625391e+00,5.116818e+00
2.627048e+00,5.116818e+00
2.628670e+00,5.128614e+00
2.630250e+00,5.128614e+00
2.631783e+00,5.140437e+00
2.633280e+00,5.140437e+00
2.634741e+00,5.152286e+00
2.636167e+00,5.152286e+00
2.637558e+00,5.164164e+00
2.638913e+00,5.164164e+00
2.640219e+00,5.176068e+00
2.641502e+00,5.188000e+00
2.642750e+00,5.199960e+00
2.643961e+00,5.211947e+00
2.645142e+00,5.223962e+00
2.646281e+00,5.223962e+00
2.647390e+00,5.236004e+00
2.648482e+00,5.236004e+00
2.649531e+00,5.248075e+00
2.650562e+00,5.260173e+00
2.651551e+00,5.260173e+00
2.652528e+00,5.272299e+00
2.653469e+00,5.284453e+00
2.654392e+00,5.296634e+00
2.655290e+00,5.296634e+00
2.656159e+00,5.308844e+00
2.657009e+00,5.321083e+00
2.657841e+00,5.321083e+00
2.658643e+00,5.333349e+00
2.659433e+00,5.345644e+00
2.660192e+00,5.357967e+00
2.660939e+00,5.357967e+00
2.661663e+00,5.370318e+00
2.662367e+00,5.382698e+00
2.663060e+00,5.395106e+00
2.663729e+00,5.395106e+00
