age,lum
1.962791e-02,8.184648e-03
1.991370e-02,8.109611e-03
2.049892e-02,7.943282e-03
2.110270e-02,7.780366e-03
2.141189e-02,7.691304e-03
2.204499e-02,7.533556e-03
2.236913e-02,7.464488e-03
2.303303e-02,7.311391e-03
2.371778e-02,7.161434e-03
2.406822e-02,7.079458e-03
2.478540e-02,6.934258e-03
2.515249e-02,6.870684e-03
2.590389e-02,6.714289e-03
2.628869e-02,6.652732e-03
2.707722e-02,6.501297e-03
2.748128e-02,6.426877e-03
2.830910e-02,6.295062e-03
2.916413e-02,6.151769e-03
2.960227e-02,6.081350e-03
3.050008e-02,5.942922e-03
3.096007e-02,5.888437e-03
3.190281e-02,5.754399e-03
3.238583e-02,5.688529e-03
3.337582e-02,5.559043e-03
3.388309e-02,5.495409e-03
3.492312e-02,5.382698e-03
3.545602e-02,5.321083e-03
3.654837e-02,5.199960e-03
3.750222e-02,5.105050e-03
3.831352e-02,5.023426e-03
3.902276e-02,4.954502e-03
3.994726e-02,4.875285e-03
4.074863e-02,4.797334e-03
4.167801e-02,4.720630e-03
4.267770e-02,4.634469e-03
4.370750e-02,4.560369e-03
4.460258e-02,4.487454e-03
4.564319e-02,4.415704e-03
4.676479e-02,4.335109e-03
4.783183e-02,4.265795e-03
4.892885e-02,4.197590e-03
5.003225e-02,4.120975e-03
5.118692e-02,4.055085e-03
5.236161e-02,3.990249e-03
5.358127e-02,3.926449e-03
5.485598e-02,3.854784e-03
5.611681e-02,3.793150e-03
5.741482e-02,3.732502e-03
5.874975e-02,3.664376e-03
6.011765e-02,3.605786e-03
6.153327e-02,3.548134e-03
6.294714e-02,3.483373e-03
6.442360e-02,3.427678e-03
6.592635e-02,3.372873e-03
6.745544e-02,3.311311e-03
6.902923e-02,3.258367e-03
7.062688e-02,3.206269e-03
7.227465e-02,3.147748e-03
7.396240e-02,3.097419e-03
7.574675e-02,3.040885e-03
7.780115e-02,2.985383e-03
7.975024e-02,2.930893e-03
8.178563e-02,2.877398e-03
8.311014e-02,2.844461e-03
8.583057e-02,2.773320e-03
8.722541e-02,2.741574e-03
9.008801e-02,2.679168e-03
9.155688e-02,2.648500e-03
9.457275e-02,2.582260e-03
9.612094e-02,2.552701e-03
9.769672e-02,2.523481e-03
1.009330e-01,2.466039e-03
1.025959e-01,2.432204e-03
1.060139e-01,2.376840e-03
1.077700e-01,2.349633e-03
1.095580e-01,2.317395e-03
1.132369e-01,2.264644e-03
1.151280e-01,2.238721e-03
1.190189e-01,2.182730e-03
1.210211e-01,2.157744e-03
1.230620e-01,2.128139e-03
1.272641e-01,2.079697e-03
1.294270e-01,2.051162e-03
1.316331e-01,2.027683e-03
1.361771e-01,1.976970e-03
1.385179e-01,1.954339e-03
1.433418e-01,1.905461e-03
1.458270e-01,1.883649e-03
1.483642e-01,1.857804e-03
1.535982e-01,1.811340e-03
1.562971e-01,1.790606e-03
1.590541e-01,1.766038e-03
1.618699e-01,1.745822e-03
1.676841e-01,1.702159e-03
1.706868e-01,1.678804e-03
1.737561e-01,1.659587e-03
1.801039e-01,1.614359e-03
1.833872e-01,1.595879e-03
1.867480e-01,1.573983e-03
1.901888e-01,1.555966e-03
1.973231e-01,1.513561e-03
2.010250e-01,1.496236e-03
2.048222e-01,1.475707e-03
2.087190e-01,1.455459e-03
2.168328e-01,1.419058e-03
2.210620e-01,1.399587e-03
2.254141e-01,1.380384e-03
2.298958e-01,1.364583e-03
2.345152e-01,1.345860e-03
2.442008e-01,1.309182e-03
2.492849e-01,1.294196e-03
2.545470e-01,1.276439e-03
2.599980e-01,1.258925e-03
2.656532e-01,1.241652e-03
2.715257e-01,1.224616e-03
2.776361e-01,1.207814e-03
2.840011e-01,1.191242e-03
2.906418e-01,1.174898e-03
2.975809e-01,1.158777e-03
3.048471e-01,1.142878e-03
3.124712e-01,1.127197e-03
3.204837e-01,1.111732e-03
3.289319e-01,1.096478e-03
3.378547e-01,1.081434e-03
3.473098e-01,1.066596e-03
3.573699e-01,1.051962e-03
3.681188e-01,1.037528e-03
3.793604e-01,1.025652e-03
3.908013e-01,1.011579e-03
4.024371e-01,1.000000e-03
4.142581e-01,9.885531e-04
4.262565e-01,9.794900e-04
4.384227e-01,9.705100e-04
4.507492e-01,9.616123e-04
4.632271e-01,9.527962e-04
4.758455e-01,9.440609e-04
4.885995e-01,9.375620e-04
5.014781e-01,9.311079e-04
5.144735e-01,9.268298e-04
5.275784e-01,9.204496e-04
5.407830e-01,9.162205e-04
5.540845e-01,9.120108e-04
5.674714e-01,9.078205e-04
5.809396e-01,9.036495e-04
5.944810e-01,8.994976e-04
6.107325e-01,8.953648e-04
6.302313e-01,8.933055e-04
6.536330e-01,8.892011e-04
6.817137e-01,8.851156e-04
7.134031e-01,8.810489e-04
7.450905e-01,8.790225e-04
7.767781e-01,8.749838e-04
8.084664e-01,8.729714e-04
8.401542e-01,8.729714e-04
8.718424e-01,8.709636e-04
9.035309e-01,8.709636e-04
9.352183e-01,8.689604e-04
9.669077e-01,8.689604e-04
9.985941e-01,8.689604e-04
1.030279e+00,8.669619e-04
1.061969e+00,8.669619e-04
1.093659e+00,8.669619e-04
1.125351e+00,8.669619e-04
1.157039e+00,8.669619e-04
1.188721e+00,8.669619e-04
1.220411e+00,8.669619e-04
1.252100e+00,8.669619e-04
1.283790e+00,8.669619e-04
1.315479e+00,8.669619e-04
1.347159e+00,8.669619e-04
1.378850e+00,8.669619e-04
1.410539e+00,8.669619e-04
1.442232e+00,8.669619e-04
1.473920e+00,8.669619e-04
1.505601e+00,8.669619e-04
1.537291e+00,8.669619e-04
1.568979e+00,8.669619e-04
1.600671e+00,8.669619e-04
1.632360e+00,8.669619e-04
1.664049e+00,8.669619e-04
1.695731e+00,8.669619e-04
1.727420e+00,8.669619e-04
1.759110e+00,8.669619e-04
1.790800e+00,8.669619e-04
1.822489e+00,8.669619e-04
1.854172e+00,8.669619e-04
1.885858e+00,8.669619e-04
1.917551e+00,8.669619e-04
1.949239e+00,8.669619e-04
1.980929e+00,8.669619e-04
2.012612e+00,8.669619e-04
2.044302e+00,8.669619e-04
2.075989e+00,8.669619e-04
2.107682e+00,8.669619e-04
2.139370e+00,8.669619e-04
2.171051e+00,8.669619e-04
2.202739e+00,8.669619e-04
2.234431e+00,8.669619e-04
2.266121e+00,8.669619e-04
2.297809e+00,8.669619e-04
2.329502e+00,8.669619e-04
2.361179e+00,8.669619e-04
2.392869e+00,8.669619e-04
2.424560e+00,8.669619e-04
2.456252e+00,8.669619e-04
2.487941e+00,8.669619e-04
2.519620e+00,8.669619e-04
2.551309e+00,8.669619e-04
2.582998e+00,8.669619e-04
2.614689e+00,8.669619e-04
2.646379e+00,8.669619e-04
2.678058e+00,8.669619e-04
2.709749e+00,8.669619e-04
2.741442e+00,8.669619e-04
2.773129e+00,8.669619e-04
2.804820e+00,8.669619e-04
2.836501e+00,8.669619e-04
2.899880e+00,8.669619e-04
2.963262e+00,8.669619e-04
3.026628e+00,8.669619e-04
3.090011e+00,8.669619e-04
3.185070e+00,8.669619e-04
3.248449e+00,8.669619e-04
3.311830e+00,8.669619e-04
3.406889e+00,8.669619e-04
3.470268e+00,8.669619e-04
3.565332e+00,8.669619e-04
3.628708e+00,8.669619e-04
3.723771e+00,8.669619e-04
3.818836e+00,8.669619e-04
3.882210e+00,8.669619e-04
3.977278e+00,8.669619e-04
4.072340e+00,8.669619e-04
4.167398e+00,8.669619e-04
4.262467e+00,8.669619e-04
4.357526e+00,8.669619e-04
4.484293e+00,8.669619e-04
4.579352e+00,8.669619e-04
4.674412e+00,8.669619e-04
4.801169e+00,8.669619e-04
4.896232e+00,8.689604e-04
5.022975e+00,8.689604e-04
5.118056e+00,8.689604e-04
5.244801e+00,8.689604e-04
5.371555e+00,8.689604e-04
5.498295e+00,8.689604e-04
5.625058e+00,8.689604e-04
5.751816e+00,8.689604e-04
5.878561e+00,8.689604e-04
6.036998e+00,8.689604e-04
6.163750e+00,8.689604e-04
6.322197e+00,8.689604e-04
6.448950e+00,8.689604e-04
6.607391e+00,8.689604e-04
6.765829e+00,8.689604e-04
6.924270e+00,8.689604e-04
7.082702e+00,8.689604e-04
7.241158e+00,8.689604e-04
7.399596e+00,8.689604e-04
7.589724e+00,8.689604e-04
7.748167e+00,8.689604e-04
7.938291e+00,8.689604e-04
8.128417e+00,8.689604e-04
8.318538e+00,8.689604e-04
8.508676e+00,8.709636e-04
8.698793e+00,8.709636e-04
8.920619e+00,8.709636e-04
9.110747e+00,8.709636e-04
9.332564e+00,8.709636e-04
9.554391e+00,8.709636e-04
9.776198e+00,8.709636e-04
9.998020e+00,8.709636e-04
