age,lum
9.801104e-03,3.491403e-02
1.009929e-02,3.419794e-02
1.025189e-02,3.380648e-02
1.056411e-02,3.311311e-02
1.072391e-02,3.280953e-02
1.105081e-02,3.213661e-02
1.121809e-02,3.176874e-02
1.156051e-02,3.118890e-02
1.173570e-02,3.083188e-02
1.209411e-02,3.019952e-02
1.227759e-02,2.992265e-02
1.265290e-02,2.930893e-02
1.304001e-02,2.870781e-02
1.323811e-02,2.844461e-02
1.364341e-02,2.786121e-02
1.385071e-02,2.754229e-02
1.427509e-02,2.703958e-02
1.449219e-02,2.673006e-02
1.493640e-02,2.618183e-02
1.516359e-02,2.594179e-02
1.562831e-02,2.540973e-02
1.586598e-02,2.517677e-02
1.635200e-02,2.466039e-02
1.659660e-02,2.443431e-02
1.701422e-02,2.404363e-02
1.736429e-02,2.371374e-02
1.780439e-02,2.333458e-02
1.817402e-02,2.301442e-02
1.859170e-02,2.264644e-02
1.903010e-02,2.228435e-02
1.947202e-02,2.197860e-02
1.990751e-02,2.162719e-02
2.037971e-02,2.133045e-02
2.086440e-02,2.098940e-02
2.134701e-02,2.070141e-02
2.184822e-02,2.037042e-02
2.235111e-02,2.009093e-02
2.286631e-02,1.976970e-02
2.339731e-02,1.949845e-02
2.394280e-02,1.918669e-02
2.449960e-02,1.892344e-02
2.506380e-02,1.866380e-02
2.564939e-02,1.836538e-02
2.624509e-02,1.811340e-02
2.685561e-02,1.782379e-02
2.748103e-02,1.753881e-02
2.811849e-02,1.725838e-02
2.877253e-02,1.694338e-02
2.944232e-02,1.667247e-02
3.012798e-02,1.640590e-02
3.083152e-02,1.614359e-02
3.154910e-02,1.588547e-02
3.228323e-02,1.563148e-02
3.311243e-02,1.534617e-02
3.385143e-02,1.510080e-02
3.489040e-02,1.479108e-02
3.592973e-02,1.448772e-02
3.648531e-02,1.435489e-02
3.762478e-02,1.406048e-02
3.820876e-02,1.389953e-02
3.940561e-02,1.361445e-02
4.001852e-02,1.345860e-02
4.127442e-02,1.318257e-02
4.191766e-02,1.303167e-02
4.257141e-02,1.291219e-02
4.391056e-02,1.264736e-02
4.459663e-02,1.250259e-02
4.600235e-02,1.224616e-02
4.672228e-02,1.210598e-02
4.819778e-02,1.185769e-02
4.895375e-02,1.172195e-02
5.050333e-02,1.148154e-02
5.129736e-02,1.135011e-02
5.292514e-02,1.111732e-02
5.375935e-02,1.099006e-02
5.547023e-02,1.076465e-02
5.634716e-02,1.064143e-02
5.814508e-02,1.042317e-02
5.906674e-02,1.030386e-02
6.095734e-02,1.009253e-02
6.192714e-02,9.977001e-03
6.391694e-02,9.772372e-03
6.493801e-02,9.660509e-03
6.597707e-02,9.549926e-03
6.811127e-02,9.354057e-03
6.920716e-02,9.246982e-03
7.145950e-02,9.057326e-03
7.261712e-02,8.953648e-03
7.499857e-02,8.770008e-03
7.622317e-02,8.669619e-03
7.747115e-02,8.570378e-03
8.004035e-02,8.394600e-03
8.136376e-02,8.298508e-03
8.409148e-02,8.128305e-03
8.549742e-02,8.035261e-03
8.693287e-02,7.943282e-03
8.989530e-02,7.780366e-03
9.142437e-02,7.691304e-03
9.458320e-02,7.533556e-03
9.621571e-02,7.447320e-03
9.788564e-02,7.379042e-03
1.013440e-01,7.211075e-03
1.031350e-01,7.144963e-03
1.049709e-01,7.063176e-03
1.087840e-01,6.918310e-03
1.107651e-01,6.839116e-03
1.128010e-01,6.760830e-03
1.148931e-01,6.698846e-03
1.192609e-01,6.561453e-03
1.215430e-01,6.486344e-03
1.238959e-01,6.412096e-03
1.263249e-01,6.353309e-03
1.288339e-01,6.280584e-03
1.341149e-01,6.151769e-03
1.369011e-01,6.081350e-03
1.397951e-01,6.025596e-03
1.428049e-01,5.956621e-03
1.459419e-01,5.902011e-03
1.492179e-01,5.834451e-03
1.526469e-01,5.780960e-03
1.562439e-01,5.714786e-03
1.600291e-01,5.662393e-03
1.640238e-01,5.597576e-03
1.682538e-01,5.546257e-03
1.727532e-01,5.482770e-03
1.775612e-01,5.420009e-03
1.824959e-01,5.370318e-03
1.875042e-01,5.321083e-03
1.925821e-01,5.272299e-03
1.977261e-01,5.236004e-03
2.029322e-01,5.188000e-03
2.081982e-01,5.152286e-03
2.135202e-01,5.116818e-03
2.188931e-01,5.093309e-03
2.243159e-01,5.058247e-03
2.297841e-01,5.035006e-03
2.352952e-01,5.011872e-03
2.408441e-01,4.988845e-03
2.464308e-01,4.965923e-03
2.520502e-01,4.954502e-03
2.577009e-01,4.931738e-03
2.633801e-01,4.920395e-03
2.690847e-01,4.897788e-03
2.748141e-01,4.886524e-03
2.805640e-01,4.875285e-03
2.874650e-01,4.864072e-03
2.957461e-01,4.852885e-03
3.056828e-01,4.841724e-03
3.176077e-01,4.830588e-03
3.319166e-01,4.819478e-03
3.490889e-01,4.808393e-03
3.696937e-01,4.797334e-03
3.944210e-01,4.786301e-03
4.240929e-01,4.786301e-03
4.557808e-01,4.775293e-03
4.874690e-01,4.775293e-03
5.191573e-01,4.775293e-03
5.508445e-01,4.775293e-03
5.825336e-01,4.775293e-03
6.142215e-01,4.775293e-03
6.459100e-01,4.775293e-03
6.775978e-01,4.775293e-03
7.092854e-01,4.775293e-03
7.409741e-01,4.775293e-03
7.726628e-01,4.775293e-03
8.043499e-01,4.775293e-03
8.360380e-01,4.775293e-03
8.677268e-01,4.775293e-03
8.994147e-01,4.775293e-03
9.311036e-01,4.775293e-03
9.627910e-01,4.775293e-03
9.944799e-01,4.775293e-03
1.026169e+00,4.775293e-03
1.057850e+00,4.775293e-03
1.089540e+00,4.775293e-03
1.121231e+00,4.775293e-03
1.152920e+00,4.775293e-03
1.184609e+00,4.775293e-03
1.216301e+00,4.775293e-03
1.247981e+00,4.775293e-03
1.279670e+00,4.775293e-03
1.311360e+00,4.775293e-03
1.343049e+00,4.775293e-03
1.374741e+00,4.775293e-03
1.406420e+00,4.775293e-03
1.438110e+00,4.775293e-03
1.469799e+00,4.775293e-03
1.501488e+00,4.775293e-03
1.533179e+00,4.775293e-03
1.564858e+00,4.775293e-03
1.596552e+00,4.775293e-03
1.628238e+00,4.775293e-03
1.659931e+00,4.775293e-03
1.691621e+00,4.775293e-03
1.723300e+00,4.775293e-03
1.754991e+00,4.775293e-03
1.786681e+00,4.786301e-03
1.818369e+00,4.786301e-03
1.850061e+00,4.786301e-03
1.881750e+00,4.786301e-03
1.913432e+00,4.786301e-03
1.945118e+00,4.786301e-03
1.976810e+00,4.786301e-03
2.008501e+00,4.786301e-03
2.040192e+00,4.786301e-03
2.071872e+00,4.786301e-03
2.103560e+00,4.786301e-03
2.135251e+00,4.786301e-03
2.166941e+00,4.786301e-03
2.198629e+00,4.786301e-03
2.230309e+00,4.786301e-03
2.262002e+00,4.786301e-03
2.293691e+00,4.786301e-03
2.325380e+00,4.786301e-03
2.357067e+00,4.786301e-03
2.388752e+00,4.786301e-03
2.420438e+00,4.786301e-03
2.452127e+00,4.786301e-03
2.483819e+00,4.786301e-03
2.515510e+00,4.786301e-03
2.547188e+00,4.786301e-03
2.578879e+00,4.786301e-03
2.610568e+00,4.786301e-03
2.642263e+00,4.786301e-03
2.673948e+00,4.786301e-03
2.705640e+00,4.786301e-03
2.737323e+00,4.786301e-03
2.769013e+00,4.786301e-03
2.800703e+00,4.786301e-03
2.832390e+00,4.797334e-03
2.864079e+00,4.797334e-03
2.895763e+00,4.797334e-03
2.927447e+00,4.797334e-03
2.959143e+00,4.797334e-03
2.990832e+00,4.797334e-03
3.022519e+00,4.797334e-03
3.054197e+00,4.797334e-03
3.085887e+00,4.797334e-03
3.117583e+00,4.797334e-03
3.149271e+00,4.797334e-03
3.180958e+00,4.797334e-03
3.212640e+00,4.797334e-03
3.244330e+00,4.797334e-03
3.276023e+00,4.797334e-03
3.307707e+00,4.797334e-03
3.339397e+00,4.797334e-03
3.371087e+00,4.797334e-03
3.402773e+00,4.797334e-03
3.434456e+00,4.797334e-03
3.466147e+00,4.797334e-03
3.497840e+00,4.797334e-03
3.529531e+00,4.797334e-03
3.561213e+00,4.797334e-03
3.592899e+00,4.797334e-03
3.624591e+00,4.808393e-03
3.656276e+00,4.808393e-03
3.687967e+00,4.808393e-03
3.719649e+00,4.808393e-03
3.751336e+00,4.808393e-03
3.814723e+00,4.808393e-03
3.909777e+00,4.808393e-03
3.973160e+00,4.808393e-03
4.068216e+00,4.808393e-03
4.163293e+00,4.808393e-03
4.258347e+00,4.808393e-03
4.385105e+00,4.819478e-03
4.480165e+00,4.819478e-03
4.575231e+00,4.819478e-03
4.670302e+00,4.819478e-03
4.797047e+00,4.819478e-03
4.892108e+00,4.819478e-03
5.018871e+00,4.830588e-03
5.145623e+00,4.830588e-03
5.240684e+00,4.830588e-03
5.367425e+00,4.830588e-03
5.494194e+00,4.830588e-03
5.620941e+00,4.841724e-03
5.747686e+00,4.841724e-03
5.906130e+00,4.841724e-03
6.032884e+00,4.841724e-03
6.159635e+00,4.852885e-03
6.318078e+00,4.852885e-03
6.444823e+00,4.852885e-03
6.603269e+00,4.852885e-03
6.761717e+00,4.864072e-03
6.920158e+00,4.864072e-03
7.078594e+00,4.864072e-03
7.237024e+00,4.875285e-03
7.427164e+00,4.875285e-03
7.585601e+00,4.875285e-03
7.775727e+00,4.886524e-03
7.934179e+00,4.886524e-03
8.124301e+00,4.886524e-03
8.314421e+00,4.897788e-03
8.504563e+00,4.897788e-03
8.694688e+00,4.897788e-03
8.916492e+00,4.909079e-03
9.106636e+00,4.909079e-03
9.328440e+00,4.920395e-03
9.550256e+00,4.920395e-03
9.772080e+00,4.931738e-03
9.993900e+00,4.931738e-03
