age,lum
1.324601e-01,6.807694e-02
1.366561e-01,6.776415e-02
1.416909e-01,6.745280e-02
1.477332e-01,6.745280e-02
1.549830e-01,6.745280e-02
1.636839e-01,6.760830e-02
1.741241e-01,6.760830e-02
1.866530e-01,6.760830e-02
2.016880e-01,6.760830e-02
2.197288e-01,6.760830e-02
2.413782e-01,6.760830e-02
2.673579e-01,6.760830e-02
2.985328e-01,6.760830e-02
3.302212e-01,6.760830e-02
3.619087e-01,6.760830e-02
3.935981e-01,6.760830e-02
4.252859e-01,6.760830e-02
4.569735e-01,6.776415e-02
4.886625e-01,6.776415e-02
5.203505e-01,6.776415e-02
5.520380e-01,6.792036e-02
5.837259e-01,6.792036e-02
6.154135e-01,6.807694e-02
6.471024e-01,6.807694e-02
6.787893e-01,6.807694e-02
7.104786e-01,6.807694e-02
7.421676e-01,6.823387e-02
7.738557e-01,6.823387e-02
8.055435e-01,6.823387e-02
8.372304e-01,6.823387e-02
8.689184e-01,6.823387e-02
9.006063e-01,6.823387e-02
9.322942e-01,6.839116e-02
9.639822e-01,6.839116e-02
9.956713e-01,6.839116e-02
1.027361e+00,6.839116e-02
1.059049e+00,6.839116e-02
1.090739e+00,6.839116e-02
1.122419e+00,6.854882e-02
1.154109e+00,6.854882e-02
1.185799e+00,6.854882e-02
1.217489e+00,6.854882e-02
1.249180e+00,6.854882e-02
1.280861e+00,6.870684e-02
1.312550e+00,6.870684e-02
1.344241e+00,6.870684e-02
1.375929e+00,6.870684e-02
1.407619e+00,6.870684e-02
1.439299e+00,6.870684e-02
1.470991e+00,6.886523e-02
1.502682e+00,6.886523e-02
1.534370e+00,6.886523e-02
1.566059e+00,6.886523e-02
1.597740e+00,6.886523e-02
1.629431e+00,6.886523e-02
1.661120e+00,6.902398e-02
1.692809e+00,6.902398e-02
1.724499e+00,6.902398e-02
1.756188e+00,6.902398e-02
1.787870e+00,6.902398e-02
1.819558e+00,6.902398e-02
1.851250e+00,6.918310e-02
1.882938e+00,6.918310e-02
1.914631e+00,6.918310e-02
1.946310e+00,6.918310e-02
1.977999e+00,6.918310e-02
2.009690e+00,6.918310e-02
2.041381e+00,6.934258e-02
2.073070e+00,6.934258e-02
2.104752e+00,6.934258e-02
2.136441e+00,6.934258e-02
2.168128e+00,6.934258e-02
2.199819e+00,6.934258e-02
2.231511e+00,6.950243e-02
2.263190e+00,6.950243e-02
2.294880e+00,6.950243e-02
2.326569e+00,6.950243e-02
2.358262e+00,6.950243e-02
2.389951e+00,6.950243e-02
2.421642e+00,6.950243e-02
2.453319e+00,6.966265e-02
2.485009e+00,6.966265e-02
2.516697e+00,6.966265e-02
2.548391e+00,6.966265e-02
2.580079e+00,6.966265e-02
2.611758e+00,6.966265e-02
2.643449e+00,6.982324e-02
2.675143e+00,6.982324e-02
2.706830e+00,6.982324e-02
2.738521e+00,6.982324e-02
2.770199e+00,6.982324e-02
2.801889e+00,6.982324e-02
2.833577e+00,6.998420e-02
2.865273e+00,6.998420e-02
2.896957e+00,6.998420e-02
2.928640e+00,6.998420e-02
2.960329e+00,6.998420e-02
2.992017e+00,6.998420e-02
3.023709e+00,6.998420e-02
3.055399e+00,7.014553e-02
3.087088e+00,7.014553e-02
3.118768e+00,7.014553e-02
3.150460e+00,7.014553e-02
3.182153e+00,7.014553e-02
3.213838e+00,7.014553e-02
3.245533e+00,7.030723e-02
3.277208e+00,7.030723e-02
3.308903e+00,7.030723e-02
3.340589e+00,7.030723e-02
3.372283e+00,7.030723e-02
3.403972e+00,7.030723e-02
3.435651e+00,7.030723e-02
3.467337e+00,7.046931e-02
3.499033e+00,7.046931e-02
3.530718e+00,7.046931e-02
3.562411e+00,7.046931e-02
3.594090e+00,7.046931e-02
3.625776e+00,7.046931e-02
3.657472e+00,7.063176e-02
3.689156e+00,7.063176e-02
3.720849e+00,7.063176e-02
3.752529e+00,7.063176e-02
3.784217e+00,7.063176e-02
3.815909e+00,7.063176e-02
3.847601e+00,7.063176e-02
3.879288e+00,7.079458e-02
3.910984e+00,7.079458e-02
3.942657e+00,7.079458e-02
3.974349e+00,7.079458e-02
4.006037e+00,7.079458e-02
4.037727e+00,7.079458e-02
4.069425e+00,7.095778e-02
4.101097e+00,7.095778e-02
4.132787e+00,7.095778e-02
4.164482e+00,7.095778e-02
4.196169e+00,7.095778e-02
4.227864e+00,7.095778e-02
4.259543e+00,7.095778e-02
4.291232e+00,7.112135e-02
4.322918e+00,7.112135e-02
4.354607e+00,7.112135e-02
4.386297e+00,7.112135e-02
4.417983e+00,7.112135e-02
4.449672e+00,7.112135e-02
4.481362e+00,7.112135e-02
4.513048e+00,7.128530e-02
4.544740e+00,7.128530e-02
4.576432e+00,7.128530e-02
4.608112e+00,7.128530e-02
4.639797e+00,7.128530e-02
4.671485e+00,7.128530e-02
4.703184e+00,7.128530e-02
4.734869e+00,7.144963e-02
4.766548e+00,7.144963e-02
4.798240e+00,7.144963e-02
4.829932e+00,7.144963e-02
4.861620e+00,7.144963e-02
4.893313e+00,7.144963e-02
5.020061e+00,7.161434e-02
5.146808e+00,7.177943e-02
5.241879e+00,7.177943e-02
5.368624e+00,7.194490e-02
5.495383e+00,7.194490e-02
5.622132e+00,7.211075e-02
5.748877e+00,7.211075e-02
5.875638e+00,7.227698e-02
6.034079e+00,7.244360e-02
6.160827e+00,7.244360e-02
6.319271e+00,7.261060e-02
6.446025e+00,7.277798e-02
6.604455e+00,7.277798e-02
6.762901e+00,7.294575e-02
6.921337e+00,7.311391e-02
7.079784e+00,7.311391e-02
7.238224e+00,7.328245e-02
7.396666e+00,7.345139e-02
7.586789e+00,7.362071e-02
7.745224e+00,7.362071e-02
7.935367e+00,7.379042e-02
8.125498e+00,7.396053e-02
8.315627e+00,7.413102e-02
8.505758e+00,7.430191e-02
8.695889e+00,7.447320e-02
8.917682e+00,7.464488e-02
9.107811e+00,7.481695e-02
9.329642e+00,7.498942e-02
9.551443e+00,7.516229e-02
9.773272e+00,7.533556e-02
9.995097e+00,7.550922e-02
