age,lum
6.090024e-03,1.250259e-01
6.191174e-03,1.235947e-01
6.398910e-03,1.205036e-01
6.505535e-03,1.191242e-01
6.614073e-03,1.177606e-01
6.836975e-03,1.150800e-01
6.951428e-03,1.137627e-01
7.161187e-03,1.114295e-01
7.251987e-03,1.104079e-01
7.413205e-03,1.086426e-01
7.617737e-03,1.066596e-01
7.790925e-03,1.049542e-01
7.941673e-03,1.035142e-01
8.117065e-03,1.018591e-01
8.306097e-03,1.002305e-01
8.500980e-03,9.862795e-02
8.696630e-03,9.727472e-02
8.912263e-03,9.549926e-02
9.098546e-03,9.418896e-02
9.313909e-03,9.268298e-02
9.530266e-03,9.120108e-02
9.756566e-03,8.974288e-02
9.985780e-03,8.830799e-02
1.021351e-02,8.689604e-02
1.045319e-02,8.570378e-02
1.069001e-02,8.433348e-02
1.093989e-02,8.298508e-02
1.119451e-02,8.165824e-02
1.145761e-02,8.035261e-02
1.172230e-02,7.925013e-02
1.199441e-02,7.798301e-02
1.227620e-02,7.673615e-02
1.256021e-02,7.568329e-02
1.285260e-02,7.447320e-02
1.315188e-02,7.328245e-02
1.345811e-02,7.227698e-02
1.377159e-02,7.112135e-02
1.409269e-02,6.998420e-02
1.442069e-02,6.902398e-02
1.475690e-02,6.792036e-02
1.510011e-02,6.698846e-02
1.547768e-02,6.591739e-02
1.593159e-02,6.471426e-02
1.626560e-02,6.382635e-02
1.674638e-02,6.266139e-02
1.703131e-02,6.194411e-02
1.761570e-02,6.067363e-02
1.791509e-02,5.997911e-02
1.821931e-02,5.929253e-02
1.884252e-02,5.807644e-02
1.916161e-02,5.754399e-02
1.948588e-02,5.688529e-02
2.015018e-02,5.571857e-02
2.049038e-02,5.508077e-02
2.118732e-02,5.395106e-02
2.154438e-02,5.345644e-02
2.190721e-02,5.284453e-02
2.265072e-02,5.176068e-02
2.303159e-02,5.128614e-02
2.341882e-02,5.081594e-02
2.421207e-02,4.977371e-02
2.461858e-02,4.920395e-02
2.545189e-02,4.819478e-02
2.587879e-02,4.775293e-02
2.631292e-02,4.731513e-02
2.720301e-02,4.623810e-02
2.765993e-02,4.570882e-02
2.812490e-02,4.528976e-02
2.908011e-02,4.425884e-02
2.957052e-02,4.375221e-02
3.057807e-02,4.285485e-02
3.109560e-02,4.236430e-02
3.162263e-02,4.187936e-02
3.270567e-02,4.102041e-02
3.326228e-02,4.055085e-02
3.382907e-02,4.017908e-02
3.499484e-02,3.926449e-02
3.559410e-02,3.881504e-02
3.682680e-02,3.801894e-02
3.746080e-02,3.758374e-02
3.810702e-02,3.723917e-02
3.943719e-02,3.639150e-02
4.012167e-02,3.605786e-02
4.081991e-02,3.564511e-02
4.225830e-02,3.491403e-02
4.299926e-02,3.451437e-02
4.375564e-02,3.419794e-02
4.530801e-02,3.341950e-02
4.610372e-02,3.311311e-02
4.691276e-02,3.273407e-02
4.857234e-02,3.206269e-02
4.942356e-02,3.176874e-02
5.028981e-02,3.140509e-02
5.117125e-02,3.111716e-02
5.298159e-02,3.047895e-02
5.391157e-02,3.019952e-02
5.485876e-02,2.985383e-02
5.680637e-02,2.930893e-02
5.780814e-02,2.897344e-02
5.882921e-02,2.870781e-02
6.093250e-02,2.811901e-02
6.201632e-02,2.786121e-02
6.312262e-02,2.760578e-02
6.540666e-02,2.710192e-02
6.658632e-02,2.685344e-02
6.779287e-02,2.660725e-02
6.902732e-02,2.636331e-02
7.158582e-02,2.582260e-02
7.291334e-02,2.558586e-02
7.427506e-02,2.535129e-02
7.710916e-02,2.494595e-02
7.858633e-02,2.471724e-02
8.010654e-02,2.449063e-02
8.167272e-02,2.426610e-02
8.328773e-02,2.404363e-02
8.495423e-02,2.382319e-02
8.845696e-02,2.338837e-02
9.030109e-02,2.317395e-02
9.221339e-02,2.301442e-02
9.419937e-02,2.280342e-02
9.626513e-02,2.259436e-02
9.841788e-02,2.238721e-02
1.006660e-01,2.223310e-02
1.030180e-01,2.202926e-02
1.054860e-01,2.182730e-02
1.080829e-01,2.162719e-02
1.108230e-01,2.147830e-02
1.137250e-01,2.128139e-02
1.167019e-01,2.108628e-02
1.197170e-01,2.094112e-02
1.227699e-01,2.074914e-02
1.258589e-01,2.060630e-02
1.289840e-01,2.046445e-02
1.321420e-01,2.032357e-02
1.353340e-01,2.023019e-02
1.385559e-01,2.009093e-02
1.418100e-01,1.995262e-02
1.457129e-01,1.986095e-02
1.503980e-01,1.967886e-02
1.560188e-01,1.954339e-02
1.627650e-01,1.936422e-02
1.683860e-01,1.927525e-02
1.730701e-01,1.914256e-02
1.769738e-01,1.909853e-02
1.804870e-01,1.901078e-02
1.840162e-01,1.896706e-02
1.875612e-01,1.892344e-02
1.911199e-01,1.887991e-02
1.946928e-01,1.883649e-02
1.982791e-01,1.879317e-02
2.018761e-01,1.874995e-02
2.054849e-01,1.870682e-02
2.091029e-01,1.866380e-02
2.127301e-01,1.862087e-02
2.163660e-01,1.862087e-02
2.200098e-01,1.857804e-02
2.236598e-01,1.853532e-02
2.273170e-01,1.853532e-02
2.309787e-01,1.853532e-02
2.346448e-01,1.849269e-02
2.427208e-01,1.845015e-02
2.480070e-01,1.845015e-02
2.543502e-01,1.845015e-02
2.619618e-01,1.845015e-02
2.710972e-01,1.840772e-02
2.820577e-01,1.840772e-02
2.952113e-01,1.845015e-02
3.109947e-01,1.845015e-02
3.299362e-01,1.849269e-02
3.526647e-01,1.849269e-02
3.799400e-01,1.853532e-02
4.116281e-01,1.857804e-02
4.433156e-01,1.862087e-02
4.750037e-01,1.866380e-02
5.066919e-01,1.870682e-02
5.383801e-01,1.874995e-02
5.700684e-01,1.879317e-02
6.017568e-01,1.879317e-02
6.334451e-01,1.883649e-02
6.651322e-01,1.887991e-02
6.968206e-01,1.887991e-02
7.285091e-01,1.892344e-02
7.601967e-01,1.892344e-02
7.918848e-01,1.896706e-02
8.235728e-01,1.896706e-02
8.552617e-01,1.901078e-02
8.869497e-01,1.901078e-02
9.186371e-01,1.905461e-02
9.503247e-01,1.905461e-02
9.820147e-01,1.905461e-02
1.013699e+00,1.909853e-02
1.045389e+00,1.909853e-02
1.077080e+00,1.909853e-02
1.108769e+00,1.909853e-02
1.140449e+00,1.914256e-02
1.172139e+00,1.914256e-02
1.203830e+00,1.914256e-02
1.235521e+00,1.914256e-02
1.267211e+00,1.914256e-02
1.298889e+00,1.918669e-02
1.330580e+00,1.918669e-02
1.362269e+00,1.918669e-02
1.393959e+00,1.918669e-02
1.425650e+00,1.918669e-02
1.457330e+00,1.923092e-02
1.489022e+00,1.923092e-02
1.520709e+00,1.923092e-02
1.552401e+00,1.923092e-02
1.584091e+00,1.923092e-02
1.615779e+00,1.923092e-02
1.647460e+00,1.923092e-02
1.679148e+00,1.923092e-02
1.710838e+00,1.927525e-02
1.742529e+00,1.927525e-02
1.774218e+00,1.927525e-02
1.805901e+00,1.927525e-02
1.837592e+00,1.927525e-02
1.869278e+00,1.927525e-02
1.900969e+00,1.927525e-02
1.932658e+00,1.927525e-02
1.964342e+00,1.927525e-02
1.996030e+00,1.931968e-02
2.027720e+00,1.931968e-02
2.059411e+00,1.931968e-02
2.091101e+00,1.931968e-02
2.122780e+00,1.931968e-02
2.154468e+00,1.931968e-02
2.186160e+00,1.931968e-02
2.217849e+00,1.931968e-02
2.249541e+00,1.931968e-02
2.281230e+00,1.931968e-02
2.312911e+00,1.931968e-02
2.344601e+00,1.936422e-02
2.376288e+00,1.936422e-02
2.407981e+00,1.936422e-02
2.439670e+00,1.936422e-02
2.471349e+00,1.936422e-02
2.503041e+00,1.936422e-02
2.534732e+00,1.936422e-02
2.566422e+00,1.936422e-02
2.598113e+00,1.936422e-02
2.629790e+00,1.936422e-02
2.661479e+00,1.936422e-02
2.693171e+00,1.940886e-02
2.724859e+00,1.940886e-02
2.756551e+00,1.940886e-02
2.788233e+00,1.940886e-02
2.819921e+00,1.940886e-02
2.851609e+00,1.940886e-02
2.883301e+00,1.940886e-02
2.914990e+00,1.940886e-02
2.946680e+00,1.940886e-02
2.978359e+00,1.940886e-02
3.010052e+00,1.945360e-02
3.041739e+00,1.945360e-02
3.073428e+00,1.945360e-02
3.105117e+00,1.945360e-02
3.136801e+00,1.945360e-02
3.168488e+00,1.945360e-02
3.200177e+00,1.945360e-02
3.231871e+00,1.945360e-02
3.263563e+00,1.945360e-02
3.295240e+00,1.945360e-02
3.326933e+00,1.945360e-02
3.358621e+00,1.949845e-02
3.390307e+00,1.949845e-02
3.422000e+00,1.949845e-02
3.453679e+00,1.949845e-02
3.485371e+00,1.949845e-02
3.517062e+00,1.949845e-02
3.548747e+00,1.949845e-02
3.580437e+00,1.949845e-02
3.612119e+00,1.949845e-02
3.643812e+00,1.949845e-02
3.675496e+00,1.949845e-02
3.707191e+00,1.949845e-02
3.738884e+00,1.954339e-02
3.770570e+00,1.954339e-02
3.802253e+00,1.954339e-02
3.833937e+00,1.954339e-02
3.865627e+00,1.954339e-02
3.897319e+00,1.954339e-02
3.992381e+00,1.954339e-02
4.087446e+00,1.958845e-02
4.182510e+00,1.958845e-02
4.277569e+00,1.958845e-02
4.372643e+00,1.958845e-02
4.467700e+00,1.963360e-02
4.562774e+00,1.963360e-02
4.689516e+00,1.963360e-02
4.784582e+00,1.963360e-02
4.911340e+00,1.967886e-02
5.006405e+00,1.967886e-02
5.133151e+00,1.967886e-02
5.259906e+00,1.967886e-02
5.386665e+00,1.972423e-02
5.513406e+00,1.972423e-02
5.640154e+00,1.972423e-02
5.766908e+00,1.972423e-02
5.893673e+00,1.972423e-02
6.020423e+00,1.976970e-02
6.178855e+00,1.976970e-02
6.305608e+00,1.976970e-02
6.464054e+00,1.976970e-02
6.622485e+00,1.981527e-02
6.749258e+00,1.981527e-02
6.907693e+00,1.981527e-02
7.066136e+00,1.981527e-02
7.256246e+00,1.986095e-02
7.414707e+00,1.986095e-02
7.573140e+00,1.986095e-02
7.763258e+00,1.990673e-02
7.953385e+00,1.990673e-02
8.111833e+00,1.990673e-02
8.301967e+00,1.990673e-02
8.492098e+00,1.995262e-02
8.713909e+00,1.995262e-02
8.904038e+00,1.995262e-02
9.125843e+00,1.995262e-02
9.315990e+00,1.999862e-02
9.537795e+00,1.999862e-02
9.759600e+00,1.999862e-02
9.981435e+00,2.004472e-02
