star.dummy.Teff,orbit.semimajoraxis
3100,0.026366508987304
2700,0.016237767391887
3700,0.069519279617756
4500,0.112883789168469
4700,0.112883789168469
4900,0.143844988828766
5100,0.143844988828766
5500,0.143844988828766
5500,0.183298071083244
